date,title,link
2021-04-20 17:34:55,"Dow Jones Slumps 250 Points, But IBM Flashes Buy Signal; Leading Growth Stocks, Small Caps Crushed Again",https://finance.yahoo.com/m/4c509aa9-b6d2-31fc-8877-d6df2828073d/dow-jones-slumps-250-points%2C.html?.tsrc=rss
2021-04-20 17:36:00,"All-New iMac Features Stunning Design in a Spectrum of Vibrant Colors, the Breakthrough M1 Chip, and a Brilliant 4.5K Retina Display",https://finance.yahoo.com/news/imac-features-stunning-design-spectrum-173600019.html?.tsrc=rss
2021-04-20 17:45:17,Apple debuts incredibly thin iMac with M1 chip,https://finance.yahoo.com/news/apple-imac-m1-chip-174517696.html?.tsrc=rss
2021-04-20 17:58:00,"Apple Introduces New iPad Pro Featuring Breakthrough M1 Chip, Ultra-Fast 5G, and Stunning 12.9-inch Liquid Retina XDR Display",https://finance.yahoo.com/news/apple-introduces-ipad-pro-featuring-175800258.html?.tsrc=rss
2021-04-20 18:03:02,"Apple debuts iPad Pro with high-powered M1 chip, high-end display",https://finance.yahoo.com/news/apple-ipad-pro-m1-chip-mini-led-display-180302772.html?.tsrc=rss
2021-04-20 18:12:00,"Apple Just Announced a New iPad, iMac, and AppleTV. Its Stock Is Still Down.",https://finance.yahoo.com/m/bb6beeaa-97aa-3277-835c-44ff997b42a8/apple-just-announced-a-new.html?.tsrc=rss
2021-04-20 18:30:24,"Apple Debuts AirTags Item Trackers, New iMacs, iPads At Spring Product Launch",https://finance.yahoo.com/m/c59a6f28-ebda-3bed-ba2f-01afb2ca60a1/apple-debuts-airtags-item.html?.tsrc=rss
2021-04-20 18:44:00,"Apple puts its custom chips into colorful new iMacs, upgraded iPad Pro",https://finance.yahoo.com/m/9850ac77-6eac-3370-97d9-030b489c87ee/apple-puts-its-custom-chips.html?.tsrc=rss
2021-04-20 18:55:31,"Apple Launches Redesigned iMac Desktop With Colors, Custom Chip",https://finance.yahoo.com/news/apple-launches-redesigned-imac-desktop-174948937.html?.tsrc=rss
2021-04-20 18:56:24,Apple's new AirTags could factor into U.S. Senate antitrust hearing,https://finance.yahoo.com/news/apples-airtags-could-factor-u-185624362.html?.tsrc=rss
2021-04-20 19:05:27,Apple’s M1 chip is ‘where everything is going for the company’: Analyst,https://finance.yahoo.com/video/apple-m1-chip-where-everything-190527197.html?.tsrc=rss
2021-04-20 19:05:55,"Dow Jones Slumps 300 Points, But IBM Flashes Buy Signal; Apple Debuts New iMacs, iPad Pro Tablets",https://finance.yahoo.com/m/4c509aa9-b6d2-31fc-8877-d6df2828073d/dow-jones-slumps-300-points%2C.html?.tsrc=rss
2021-04-20 19:28:02,Apple launches paid-for podcast subscription service,https://uk.finance.yahoo.com/news/apple-launches-paid-podcast-subscription-192802126.html?.tsrc=rss
2021-04-20 20:26:42,"Apple Launching New iMac That Starts at $1,299",https://finance.yahoo.com/video/apple-launching-imac-starts-1-202642635.html?.tsrc=rss
2021-04-20 21:11:42,Apple unveils £29 AirTag tracking devices to find lost keys,https://uk.finance.yahoo.com/news/apple-unveils-29-airtag-tracking-211142262.html?.tsrc=rss
2021-04-20 22:25:45,An Apple Event for These Pandemic Times,https://finance.yahoo.com/news/apple-event-pandemic-times-222545531.html?.tsrc=rss
2021-04-21 05:14:00,"Netflix, Chipotle, Apple, Manchester United - 5 Things You Must Know",https://finance.yahoo.com/m/bb315fea-117b-3a9c-a4dc-6a303840896c/netflix%2C-chipotle%2C-apple%2C.html?.tsrc=rss
2021-04-21 10:28:30,Apple Introduces New Products At Virtual Event,https://finance.yahoo.com/news/apple-introduces-products-virtual-event-102830300.html?.tsrc=rss
2021-04-21 11:59:53,"Dow Jones Futures: Netflix Dives On Subscriber Miss, Chip Giant ASML Rallies After Market Retreat Slams Leaders",https://finance.yahoo.com/m/38014b79-bc36-3ad0-9099-c8ffc45313f7/dow-jones-futures%3A-netflix.html?.tsrc=rss
2021-04-21 13:55:01,"Apple (AAPL) Unveils New iPad, iMac, AirTags, TV 4K &amp; More",https://finance.yahoo.com/news/apple-aapl-unveils-ipad-imac-135501302.html?.tsrc=rss
2021-04-21 14:31:35,"Dow Rallies As Apple, Tesla Slide; Netflix Plunges On Earnings",https://finance.yahoo.com/m/6ea60deb-1d2b-3d20-b7a5-0ec280adfc26/dow-rallies-as-apple%2C-tesla.html?.tsrc=rss
2021-04-21 14:32:37,US Indexes Close Lower Again Tuesday,https://finance.yahoo.com/news/us-indexes-close-lower-again-143237560.html?.tsrc=rss
2021-04-21 14:55:46,Top antitrust U.S. senator says Apple's AirTags news is 'timely',https://finance.yahoo.com/news/top-antitrust-u-senator-says-145546023.html?.tsrc=rss
2021-04-21 15:06:23,Top antitrust U.S. senator to examine Apple's AirTag announcement,https://finance.yahoo.com/news/top-antitrust-u-senator-says-150623538.html?.tsrc=rss
2021-04-21 15:43:04,It’s going to be challenging for other vendors to compete with Apple’s M1 chip: TECHnalysis Research,https://finance.yahoo.com/video/going-challenging-other-vendors-compete-154304439.html?.tsrc=rss
2021-04-21 15:46:35,"Dow Rallies 200 Points As Netflix Plunges On Earnings; Apple, Tesla Reverse Higher",https://finance.yahoo.com/m/6ea60deb-1d2b-3d20-b7a5-0ec280adfc26/dow-rallies-200-points-as.html?.tsrc=rss
2021-04-21 16:25:10,No cameras allowed during Epic Games antitrust trial against Apple,https://finance.yahoo.com/news/no-cameras-allowed-during-epic-162510023.html?.tsrc=rss
2021-04-21 16:34:04,Apple (AAPL) Reports Next Week: Wall Street Expects Earnings Growth,https://finance.yahoo.com/news/apple-aapl-reports-next-week-163404358.html?.tsrc=rss
2021-04-21 17:32:43,UPDATE 1-Top antitrust U.S. senator to examine Apple's AirTag announcement,https://finance.yahoo.com/news/1-top-antitrust-u-senator-173243027.html?.tsrc=rss
2021-04-21 18:03:36,"UPDATE 1-Epic CEO, Apple App Store chief to attend antitrust trial starting May 3",https://finance.yahoo.com/news/1-epic-ceo-apple-app-180336797.html?.tsrc=rss
2021-04-21 21:23:43,"Dow Jones Futures: Stock Market Rally Rebounds, Bitcoin Plays Tesla, Square Find Key Support; Chipotle, Lam Research Earnings Top Views",https://finance.yahoo.com/m/d433e039-e37a-3a47-9ed1-150c97a47e2b/dow-jones-futures%3A-stock.html?.tsrc=rss
2021-04-21 21:50:17,"Intel Wins Trial Over Chips, Dodging $1 Billion-Plus Blow",https://finance.yahoo.com/news/intel-wins-trial-over-chips-215017775.html
2021-04-21 22:14:30,"Apple and Google failing to keep underage users away from dating apps, says Tinder",https://uk.finance.yahoo.com/news/apple-google-failing-keep-underage-221430306.html?.tsrc=rss
2021-04-22 01:17:31,What’s on the Menu for Apple’s Spring Product Launch,https://finance.yahoo.com/news/menu-apple-spring-product-launch-011731477.html?.tsrc=rss
2021-04-22 02:24:43,"Dow Jones Futures, Bitcoin Fall After Stock Market Rally Rebounds, Tesla, Square Find Support; Chipotle, Lam Research Top Views",https://finance.yahoo.com/m/d433e039-e37a-3a47-9ed1-150c97a47e2b/dow-jones-futures%2C-bitcoin.html?.tsrc=rss
2021-04-22 07:27:00,Apple Reportedly Prepping Major iPhone and iPad Software Revamp,https://finance.yahoo.com/m/c868a027-042b-3059-9305-fae4348f8280/apple-reportedly-prepping.html?.tsrc=rss
2021-04-22 12:23:19,Jefferies Says Current Revenue Growth Estimates for Facebook Too Conservative,https://finance.yahoo.com/news/jefferies-says-current-revenue-growth-122319712.html?.tsrc=rss
2021-04-22 13:45:19,"Apple, Google Face Antitrust Charges At Senate Hearing: WSJ",https://finance.yahoo.com/news/apple-google-face-antitrust-charges-134519980.html?.tsrc=rss
2021-04-22 14:00:06,Chinese Billionaire Chen Tianqiao’s Top 10 Stock Picks,https://finance.yahoo.com/news/chinese-billionaire-chen-tianqiao-top-140006164.html?.tsrc=rss
2021-04-22 15:20:42,Why This 5G Stock Can Burst Higher This Earnings Season,https://finance.yahoo.com/m/c5d25a66-3085-396a-94e0-48ed72089ae9/why-this-5g-stock-can-burst.html?.tsrc=rss
2021-04-22 22:15:53,"Dow Jones Futures: Biden Capital Gains Tax Hike Plan Hits Market Rally; Bitcoin, Intel, Snap, Apple Supplier Move Late",https://finance.yahoo.com/m/d1912fa5-698e-3eea-b35a-9f677f7db6e1/dow-jones-futures%3A-biden.html?.tsrc=rss
2021-04-23 02:37:53,"Dow Jones Futures: Bitcoin Plunges Below $50,000, Intel, Snap Key Movers After Biden Capital Gains Tax Hike Plan Hits Market Rally",https://finance.yahoo.com/m/d1912fa5-698e-3eea-b35a-9f677f7db6e1/dow-jones-futures%3A-bitcoin.html?.tsrc=rss
2021-04-23 02:38:32,Xiaomi Is Said to Mull Investing in AI Chipmaker Black Sesame,https://finance.yahoo.com/news/xiaomi-said-mull-investing-ai-023832641.html?.tsrc=rss
2021-04-23 04:24:27,Xiaomi Said to Mull Investing in AI Chipmaker Black Sesame,https://finance.yahoo.com/news/xiaomi-said-mull-investing-ai-023832641.html
2021-04-23 08:37:23,Baidu and Geely Plan $7.7 Billion Smart Car Push,https://finance.yahoo.com/news/baidu-geely-plan-7-7-083723725.html?.tsrc=rss
2021-04-23 09:03:00,"FAANG Bites: Don't Bet Against Facebook, Apple and Netflix",https://finance.yahoo.com/m/32bd3c29-f365-3567-8244-2cb31de872e3/faang-bites%3A-don%27t-bet.html?.tsrc=rss
2021-04-23 10:18:08,Rebound in US and China boosts sales at Mercedes Benz-owner Daimler,https://uk.finance.yahoo.com/news/mercedes-benz-daimler-us-china-rebound-luxury-cars-101808433.html?.tsrc=rss
2021-04-23 10:51:36,Baidu-Geely Joint Venture Aims $7.7B Investment In Smart Car,https://finance.yahoo.com/news/baidu-geely-joint-venture-aims-105136004.html?.tsrc=rss
2021-04-23 11:12:04,"Stock Market Rally Retreats, Bitcoin Dives Amid Biden Capital Gains Tax Plan; Netflix, Snap, United Airlines In Focus",https://finance.yahoo.com/m/2030a153-cec9-30cd-9d16-3dc1bf6b1bf0/stock-market-rally-retreats%2C.html?.tsrc=rss
2021-04-23 12:19:12,Apple (AAPL) to Report Q2 Earnings: What's in the Offing?,https://finance.yahoo.com/news/apple-aapl-report-q2-earnings-121912765.html?.tsrc=rss
2021-04-23 12:47:12,Facebook (FB) to Report Q1 Earnings: What's in the Cards?,https://finance.yahoo.com/news/facebook-fb-report-q1-earnings-124712251.html?.tsrc=rss
2021-04-23 13:48:00,Snap investors can still ‘dream the dream’ as earnings show big growth avenues still ahead,https://finance.yahoo.com/m/ecb3070e-edd7-322e-8ac1-41b567165a26/snap-investors-can-still.html?.tsrc=rss
2021-04-23 14:10:56,Could Apple Take A Bite Out Of FB Ad Revenues? Facebook Prepares To Open The Books On Q1,https://finance.yahoo.com/news/could-apple-bite-fb-ad-141056816.html?.tsrc=rss
2021-04-23 14:19:20,"Intel, American Express, Honeywell All Under Pressure After Earnings, But Snap Rebounds",https://finance.yahoo.com/news/intel-american-express-honeywell-under-141920219.html?.tsrc=rss
2021-04-23 14:50:26,"Spotify Is Launching Podcast Subscriptions, and Unlike Apple Won’t Take a Cut From Creators",https://finance.yahoo.com/news/spotify-launching-podcast-subscriptions-unlike-145026892.html?.tsrc=rss
2021-04-23 15:50:20,"Google, Amazon Hike Lobbying Efforts Amid Growing Antitrust Probe: Bloomberg",https://finance.yahoo.com/news/google-amazon-hike-lobbying-efforts-155020668.html?.tsrc=rss
2021-04-23 16:25:15,Tech Support: iOS 14.5 updates explained,https://finance.yahoo.com/video/tech-support-ios-14-5-162515249.html?.tsrc=rss
2021-04-23 16:26:30,"Dow Climbs Ahead of Busiest Earnings Week as Financials, Tech Rally",https://finance.yahoo.com/news/dow-climbs-ahead-busiest-earnings-162630121.html?.tsrc=rss
2021-04-23 16:56:13,"Dow Jones Jumps 250 Points As Stock Market Rallies; Apple, Goldman Lead Blue Chips",https://finance.yahoo.com/m/47f74778-2cf2-30d8-a54f-f37d08c44817/dow-jones-jumps-250-points-as.html?.tsrc=rss
2021-04-23 17:41:35,Biden administration's $50 billion to help end chip shortage 'is a great first step': Intel CEO,https://finance.yahoo.com/news/biden-administrations-50-billion-to-help-end-chip-shortage-is-a-great-first-step-intel-ceo-174135668.html
2021-04-23 17:50:33,Apple to Launch Program for Employees to Get Covid-19 Shots,https://finance.yahoo.com/news/apple-launch-program-employees-covid-175033061.html?.tsrc=rss
2021-04-23 18:16:04,"Apple Stock Buybacks, Dividend Hike Could Be Sugar On Top For March Quarter",https://finance.yahoo.com/m/d89074f5-94c9-335b-accc-ea3a7c1b119a/apple-stock-buybacks%2C.html?.tsrc=rss
2021-04-23 19:28:00,Facebook’s digital ad revenue just keeps rolling in despite antitrust threat,https://finance.yahoo.com/m/e471bf51-0ef7-3595-af67-59cc26a777c2/facebook%E2%80%99s-digital-ad-revenue.html?.tsrc=rss
2021-04-23 19:29:55,Apple IOS 14.5 is bringing big changes to your iPhone — here's what to expect,https://finance.yahoo.com/news/ios-14-5-on-iphone-what-you-need-to-know-192955694.html?.tsrc=rss
2021-04-23 20:23:00,Snap can still ‘dream the dream’ as earnings show big Snapchat growth still possible,https://finance.yahoo.com/m/ecb3070e-edd7-322e-8ac1-41b567165a26/snap-can-still-%E2%80%98dream-the.html?.tsrc=rss
2021-04-23 20:32:08,Previewing Big Tech Earnings,https://finance.yahoo.com/news/previewing-big-tech-earnings-203208831.html?.tsrc=rss
2021-04-23 22:44:27,"Dow Jones Futures: Stock Market Rally Has 9 Trillion Reasons To Watch Tesla, Apple, These Key Earnings Reports",https://finance.yahoo.com/m/37538626-9214-372e-8600-b52ed330ecbc/dow-jones-futures%3A-stock.html?.tsrc=rss
2021-04-24 14:50:27,"Dow Jones Futures: Apple, Tesla Lead 6 Huge Earnings That Will Drive Stock Market Rally; Three Are Near Buy Points",https://finance.yahoo.com/m/37538626-9214-372e-8600-b52ed330ecbc/dow-jones-futures%3A-apple%2C.html?.tsrc=rss
2021-04-25 00:00:00,"US tech and UK banks head earnings bonanza, Fed rate meeting",https://finance.yahoo.com/m/1fb3f9bd-0f98-3b71-ac58-326211cfa0ee/us-tech-and-uk-banks-head.html?.tsrc=rss
2021-04-25 07:35:57,"Earnings to Watch Next Week: Tesla, Alphabet, Microsoft, Facebook, Apple and Amazon.com in Focus",https://finance.yahoo.com/news/earnings-watch-next-week-tesla-073557910.html
2021-04-25 10:30:00,"Top Earnings to Watch: Tesla, Microsoft, Apple, and Facebook",https://finance.yahoo.com/m/8c3edd25-780d-37af-94da-dd4aeaa36a1f/top-earnings-to-watch%3A-tesla%2C.html?.tsrc=rss
2021-04-25 14:00:00,Apple Takes Aim at Spotify's Podcast Ambitions,https://finance.yahoo.com/m/fa7352ae-6f46-3506-8775-32a5e97c64ee/apple-takes-aim-at-spotify%27s.html?.tsrc=rss
2021-04-25 16:35:00,Earnings: 3 Hot Growth Stocks to Watch This Week,https://finance.yahoo.com/m/13315709-08a8-3688-8c08-7b3898c9f853/earnings%3A-3-hot-growth-stocks.html?.tsrc=rss
2021-04-25 21:26:27,"Dow Jones Futures Loom: 9 Trillion Reasons To Watch Apple, Tesla, These Huge Earnings In Pivotal Stock Market Week",https://finance.yahoo.com/m/37538626-9214-372e-8600-b52ed330ecbc/dow-jones-futures-loom%3A-9.html?.tsrc=rss
2021-04-25 22:40:27,"Dow Jones Futures: Bitcoin Falls Again; Apple, Tesla Lead Huge Earnings In Pivotal Stock Market Week",https://finance.yahoo.com/m/37538626-9214-372e-8600-b52ed330ecbc/dow-jones-futures%3A-bitcoin.html?.tsrc=rss
2021-04-26 00:00:00,German groups file Apple  antitrust complaint as it makes privacy changes,https://finance.yahoo.com/m/d2307cf9-58cb-372f-8f70-fc66c4cdf4aa/german-groups-file-apple-.html?.tsrc=rss
2021-04-26 07:59:00,Tesla Earnings Kick Off Busy Earnings Week,https://finance.yahoo.com/m/8c3edd25-780d-37af-94da-dd4aeaa36a1f/tesla-earnings-kick-off-busy.html?.tsrc=rss
2021-04-26 12:19:12,"Apple, Amazon, Google, Tesla and Spotify are part of Zacks Earnings Preview",https://finance.yahoo.com/news/apple-amazon-google-tesla-spotify-121912222.html?.tsrc=rss
2021-04-26 12:36:00,"Apple, Microsoft, and Exxon Report Earnings This Week. Why It’s Make-or-Break for the Stock Market.",https://finance.yahoo.com/m/b41fc146-f8c3-35ec-bd84-ba298385e8dd/apple%2C-microsoft%2C-and-exxon.html?.tsrc=rss
2021-04-26 13:07:27,Explainer: What do Apple's new iPhone privacy changes mean for consumers and businesses?,https://ca.finance.yahoo.com/news/explainer-apples-iphone-privacy-changes-130727226.html?.tsrc=rss
2021-04-26 14:16:04,"Mega-Cap Companies On Tap For Earnings This Week Include Tesla, Apple, Alphabet, Microsoft",https://finance.yahoo.com/news/mega-cap-companies-tap-earnings-141604073.html?.tsrc=rss
2021-04-26 14:48:17,Apple iPhone privacy update seen hurting Facebook revenue in second-quarter,https://finance.yahoo.com/news/apple-iphone-privacy-seen-hurting-144817937.html?.tsrc=rss
2021-04-26 15:10:03,Big Tech Q1 Earnings Look Strong: ETFs to Play,https://finance.yahoo.com/news/big-tech-q1-earnings-look-151003533.html?.tsrc=rss
2021-04-26 15:39:22,German business groups file complaint over Apple privacy settings,https://finance.yahoo.com/news/german-business-groups-file-complaint-153922236.html?.tsrc=rss
2021-04-26 16:05:44,"S&amp;P 500, Nasdaq Closes at Record Ahead of Market Moving Earnings",https://finance.yahoo.com/news/p-500-nasdaq-closes-record-160544499.html?.tsrc=rss
2021-04-26 16:12:01,German Group Lodge Antitrust Allegations Over Apple's Privacy Update,https://finance.yahoo.com/news/german-group-lodge-antitrust-allegations-161201423.html?.tsrc=rss
2021-04-26 17:00:00,Apple slapped with antitrust complaint in Germany over new iPhone privacy settings,https://finance.yahoo.com/m/c5f43921-482e-3378-9e93-2aef510e5eeb/apple-slapped-with-antitrust.html?.tsrc=rss
2021-04-26 18:28:49,Tesla earnings will be a ‘blockbuster blowout’: 10MinuteStockTrader Founder,https://finance.yahoo.com/video/tesla-earnings-blockbuster-blowout-10minutestocktrader-182849191.html?.tsrc=rss
2021-04-26 18:47:00,Skyworks Lifts Nasdaq Ahead of Earnings; CRISPR Keeps Moving Forward,https://finance.yahoo.com/m/51b76cac-1a57-32be-974d-75e0c7b96bbb/skyworks-lifts-nasdaq-ahead.html?.tsrc=rss
2021-04-26 19:08:46,"Semiconductor Chip Crisis Extends To Washing Machine, Toasters: FT",https://finance.yahoo.com/news/semiconductor-chip-crisis-extends-washing-190846964.html?.tsrc=rss
2021-04-26 19:47:00,Apple Music to launch a ‘Top 25’ specific to each of these cities — based on the number of plays in each area,https://finance.yahoo.com/m/b6c4e8ce-f62b-38e2-acc1-da2997423561/apple-music-to-launch-a-%E2%80%98top.html?.tsrc=rss
2021-04-26 20:33:08,"Big Tech Breakdown: Buy Microsoft, Apple &amp; Amazon Stock Before Earnings?",https://finance.yahoo.com/news/big-tech-breakdown-buy-microsoft-203308810.html?.tsrc=rss
2021-04-26 21:00:22,"5 at 5: Your Daily Digest for Real Estate Investing, 4/26/21",https://finance.yahoo.com/m/9480b31c-734b-32ea-98e6-68f0c9547eed/5-at-5%3A-your-daily-digest-for.html?.tsrc=rss
2021-04-26 21:26:49,Can Apple's Earnings Impress Again? Tough Act To Follow For iPhone Maker In Fiscal Q2,https://finance.yahoo.com/news/apples-earnings-impress-again-tough-212649093.html
2021-04-26 21:47:09,Tesla (TSLA) Beats on Top &amp; Bottom Lines; Guidance Expected,https://finance.yahoo.com/news/tesla-tsla-beats-top-bottom-214709572.html?.tsrc=rss
2021-04-27 01:37:14,What Apple’s Launch of iOS 14.5 Today Means for Brands,https://finance.yahoo.com/news/apple-launch-ios-14-5-013714035.html?.tsrc=rss
2021-04-27 08:41:18,"The five changes coming to your iPhone with iOS 14.5, from tracking to emojis",https://uk.finance.yahoo.com/news/five-changes-coming-iphone-ios-084118130.html?.tsrc=rss
2021-04-27 10:46:00,"Tech Earnings This Week: Microsoft, Apple, Facebook",https://finance.yahoo.com/m/8c3edd25-780d-37af-94da-dd4aeaa36a1f/tech-earnings-this-week%3A.html?.tsrc=rss
2021-04-27 11:30:00,Apple Could Blow the Top Off Earnings—Again. What That Would Mean for the Stock.,https://finance.yahoo.com/m/347463ab-0fa8-3476-be3b-994e600e7e3c/apple-could-blow-the-top-off.html?.tsrc=rss
2021-04-27 12:00:00,Spotify launches podcast subscription platform to challenge Apple,https://finance.yahoo.com/news/spotify-launches-podcast-subscription-platform-120000037.html?.tsrc=rss
2021-04-27 12:00:08,"Spotify Launches Podcast Subscriptions to Challenge Apple, Promising No Creator Fees for Two Years",https://finance.yahoo.com/news/spotify-launches-podcast-subscriptions-challenge-120008103.html?.tsrc=rss
2021-04-27 12:05:00,"UPS Was a Covid-19 Winner. Its Earnings Show It’s Winning the Reopening, Too.",https://finance.yahoo.com/m/93cb5ca8-8570-3970-9954-42a4681249b1/ups-was-a-covid-19-winner..html?.tsrc=rss
2021-04-27 12:50:12,Why Apple (AAPL) Might Surprise This Earnings Season,https://finance.yahoo.com/news/why-apple-aapl-might-surprise-125012124.html?.tsrc=rss
2021-04-27 13:14:25,Spotify Falls as Paid  Podcasts to Counter Apple Shows Fight Ahead,https://finance.yahoo.com/news/spotify-falls-paid-podcasts-counter-131425095.html?.tsrc=rss
2021-04-27 13:27:54,S&amp;P 500 in Holding Pattern as Tech Stumbles to Offset Gains in Cyclicals,https://finance.yahoo.com/news/p-500-holding-pattern-tech-132754396.html?.tsrc=rss
2021-04-27 13:41:06,Apple Earnings Preview: Here’s What To Expect,https://finance.yahoo.com/news/apple-earnings-preview-expect-134106373.html
2021-04-27 13:57:01,Can Continued Services Momentum Aid Apple's (AAPL) Q2 Earnings?,https://finance.yahoo.com/news/continued-services-momentum-aid-apples-135701858.html?.tsrc=rss
2021-04-27 14:01:02,Will International User Growth Aid Facebook's (FB) Q1 Earnings?,https://finance.yahoo.com/news/international-user-growth-aid-facebooks-140102352.html?.tsrc=rss
2021-04-27 14:37:04,Billionaire Bruce Kovner’s Trading Strategy and Top 10 Picks,https://finance.yahoo.com/news/billionaire-bruce-kovner-trading-strategy-143704725.html?.tsrc=rss
2021-04-27 14:57:55,Analyst Estimate Record Google Revenue From Pandemic-Driven Online Spend: WSJ,https://finance.yahoo.com/news/analyst-estimate-record-google-revenue-145755684.html?.tsrc=rss
2021-04-27 15:12:00,"Apple to face landmark antitrust charges over Spotify complaint this week, according to reports",https://finance.yahoo.com/m/80709639-9366-3dc7-aa84-e7261dca4ca1/apple-to-face-landmark.html?.tsrc=rss
2021-04-27 15:22:00,"European Antitrust Charges Against Apple Coming This Week, According to Reports",https://finance.yahoo.com/m/841dcb33-cd77-3099-953c-b36283e603e1/european-antitrust-charges.html?.tsrc=rss
2021-04-27 16:05:28,S&amp;P 500 Closes Flat as Tech Slips Ahead of Earnings Deluge,https://finance.yahoo.com/news/p-500-closes-flat-tech-160528606.html?.tsrc=rss
2021-04-27 18:18:13,EU to hit Apple with antitrust charge this week - source,https://finance.yahoo.com/news/eu-hit-apple-antitrust-charge-181813226.html?.tsrc=rss
2021-04-27 18:52:44,Warren Buffett’s investing success depends on these two traits: Portfolio manager [Video],https://finance.yahoo.com/video/warren-buffett-investing-success-depends-185244517.html?.tsrc=rss
2021-04-27 19:05:00,Facebook Reports Earnings Wednesday. Here Is What to Expect.,https://finance.yahoo.com/m/f1c39b5a-e521-3567-872a-f1c3361aa743/facebook-reports-earnings.html?.tsrc=rss
2021-04-27 19:48:54,Spotify Retaliates With New Podcast Launch Following Apple's Recent Monetizing Move,https://finance.yahoo.com/news/spotify-retaliates-podcast-launch-following-194854267.html?.tsrc=rss
2021-04-27 20:27:48,Warren Buffett’s investing success depends on these two traits: Portfolio manager,https://finance.yahoo.com/news/warren-buffett-investing-success-depends-on-these-two-traits-202748295.html
2021-04-27 20:31:39,Apple Earnings: What to Look For From AAPL,https://finance.yahoo.com/m/3027d1b2-af59-36aa-8224-5dbe9ca7d15a/apple-earnings%3A-what-to-look.html?.tsrc=rss
2021-04-27 20:38:56,Daniel Flax previews Apple earnings,https://finance.yahoo.com/video/daniel-flax-previews-apple-earnings-203856236.html?.tsrc=rss
2021-04-27 21:00:00,Apple earnings preview: Are services sales at risk from greater regulation?,https://finance.yahoo.com/news/apple-earnings-preview-services-sales-210000060.html?.tsrc=rss
2021-04-27 21:14:48,Neuberger Berman's Daniel Flax on Alphabet's Q1 earnings report,https://finance.yahoo.com/video/neuberger-bermans-daniel-flax-alphabets-211448283.html?.tsrc=rss
2021-04-28 00:00:00,Apple to post $76bn quarterly revenue with across-board growth,https://finance.yahoo.com/m/df58a295-a068-3618-9fc4-cc5648d6e916/apple-to-post-%2476bn-quarterly.html?.tsrc=rss
2021-04-28 00:00:00,"Apple to slash AirPods production, succumbing to Asian competition",https://finance.yahoo.com/m/759c22a3-c6ca-3da9-b6fe-a42ea8bbe54c/apple-to-slash-airpods.html?.tsrc=rss
2021-04-28 01:56:28,Inside Intel: A Look at the Mega Chip Maker,https://finance.yahoo.com/m/b5686193-a7d7-355b-b78c-e2451ac66caa/inside-intel%3A-a-look-at-the.html?.tsrc=rss
2021-04-28 05:52:00,"Dow Futures Slip Ahead of Fed Decision; Apple, Boeing Earnings in Focus",https://finance.yahoo.com/m/05d70236-ba79-344a-b569-de43ed139ad4/dow-futures-slip-ahead-of-fed.html?.tsrc=rss
2021-04-28 07:54:00,"Dow Futures Lower On Boeing Loss; Fed Decision, Apple Earnings In Focus",https://finance.yahoo.com/m/05d70236-ba79-344a-b569-de43ed139ad4/dow-futures-lower-on-boeing.html?.tsrc=rss
2021-04-28 08:18:00,"Apple Earnings Preview: iPhone Sales Get China Boost, Buybacks In Focus",https://finance.yahoo.com/m/8cd0abc6-017f-32ed-b167-f1c1c78fa7da/apple-earnings-preview%3A.html?.tsrc=rss
2021-04-28 09:35:00,"Stocks Mixed as Wall Street Awaits the Fed, Biden and Apple Earnings",https://finance.yahoo.com/m/48d657a3-9793-3bc5-95b5-959c008aea70/stocks-mixed-as-wall-street.html?.tsrc=rss
2021-04-28 10:45:00,Apple Retail Creator’s Startup Enjoy to Go Public in SPAC Deal,https://finance.yahoo.com/news/apple-retail-creator-startup-enjoy-104500555.html?.tsrc=rss
2021-04-28 11:00:00,Antitrust Regulators Are Hounding Apple and Google: 2 Stocks That Could Benefit,https://finance.yahoo.com/m/11869dd2-b32c-31ee-91a1-7923abaa1530/antitrust-regulators-are.html?.tsrc=rss
2021-04-28 11:17:00,Apple Earnings Will Blow Past Expectations. What That Means for the Stock.,https://finance.yahoo.com/m/347463ab-0fa8-3476-be3b-994e600e7e3c/apple-earnings-will-blow-past.html?.tsrc=rss
2021-04-28 11:59:00,"Stocks Fall as Wall Street Awaits the Fed, Biden and Apple Earnings",https://finance.yahoo.com/m/48d657a3-9793-3bc5-95b5-959c008aea70/stocks-fall-as-wall-street.html?.tsrc=rss
